2020-05-14 17:17:22,WT4700000000,0.002,-0.127,-0.981,1.099,-0.793,0.549,-172.222,1.368,-47.593,-233,-185,241,24.8,24.8,0,44330.76,0.06683,-0.91248,0.40326,-0.01642,0,0,0,0
2020-05-14 17:17:22,WT4700000000,-0.136,-0.233,-0.932,39.490,-188.477,15.320,-161.708,20.929,-46.165,-165,-136,259,24.8,24.8,0,44330.76,0.21408,-0.88181,0.40720,0.10367,0,0,0,0
2020-05-14 17:17:23,WT4700000000,-0.062,-0.148,-0.969,-0.977,16.296,-0.671,-171.579,4.378,-50.059,-222,-176,245,24.8,24.8,0,44330.76,0.08255,-0.90176,0.42419,0.00348,0,0,0,0
2020-05-14 17:17:23,WT4700000000,-0.002,-0.141,-0.980,1.221,0.305,-0.305,-171.887,1.791,-49.828,-235,-178,241,24.8,24.8,0,44330.76,0.07068,-0.90408,0.42117,-0.01562,0,0,0,0
2020-05-14 17:17:24,WT4700000000,-0.002,-0.141,-0.979,-0.671,-0.244,1.831,-171.848,1.577,-49.763,-238,-178,241,24.8,24.8,0,44330.76,0.07022,-0.90436,0.42053,-0.01740,0,0,0,0
2020-05-14 17:17:24,WT4700000000,-0.000,-0.138,-0.983,-0.244,-0.671,0.793,-171.920,1.505,-49.669,-239,-178,239,24.8,24.8,0,44330.76,0.06943,-0.90475,0.41977,-0.01767,0,0,0,0
2020-05-14 17:17:25,WT4700000000,0.001,-0.139,-0.981,-0.671,-0.549,0.977,-171.881,1.456,-49.565,-241,-175,239,24.8,24.8,0,44330.76,0.06955,-0.90515,0.41891,-0.01810,0,0,0,0
2020-05-14 17:17:25,WT4700000000,0.000,-0.139,-0.979,-0.061,-0.183,0.427,-171.887,1.428,-49.532,-239,-179,243,24.9,24.9,0,44330.76,0.06940,-0.90530,0.41864,-0.01828,0,0,0,0
2020-05-14 17:17:26,WT4700000000,0.000,-0.138,-0.982,0.061,-0.549,0.854,-171.903,1.401,-49.493,-239,-176,242,24.9,24.9,0,44330.76,0.06921,-0.90546,0.41830,-0.01843,0,0,0,0
2020-05-14 17:17:26,WT4700000000,0.002,-0.143,-0.981,0.366,-0.732,0.854,-171.656,1.417,-49.664,-242,-175,240,24.9,24.9,0,44330.76,0.07117,-0.90466,0.41965,-0.01929,0,0,0,0
