2020-05-13 21:00:00,WT4700000000,0.235,0.943,-0.095,3.418,-2.991,-1.221,95.169,-13.425,-129.430,-188,-204,128,31.4,31.4,0,44330.76,0.36414,0.24185,-0.69666,-0.56879,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.240,0.984,-0.136,0.183,-0.671,0.183,95.361,-13.359,-129.468,-187,-206,129,31.3,31.3,0,44330.76,0.36319,0.24258,-0.69757,-0.56799,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.240,0.978,-0.100,-2.197,2.808,0.000,95.306,-13.392,-129.408,-186,-203,129,31.3,31.3,0,44330.76,0.36377,0.24261,-0.69720,-0.56802,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.226,0.947,-0.050,-0.854,-0.183,0.305,95.158,-13.381,-129.320,-185,-203,129,31.3,31.3,0,44330.76,0.36447,0.24274,-0.69629,-0.56866,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.221,0.944,-0.071,4.456,-1.892,-0.610,95.224,-13.370,-129.408,-182,-204,125,31.3,31.3,0,44330.76,0.36383,0.24246,-0.69678,-0.56860,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.225,0.965,-0.123,1.343,-0.427,0.000,95.411,-13.332,-129.496,-183,-203,126,31.3,31.3,0,44330.76,0.36276,0.24274,-0.69781,-0.56787,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.236,0.982,-0.123,-0.061,1.892,0.122,95.477,-13.337,-129.408,-183,-204,128,31.3,31.3,0,44330.76,0.36310,0.24344,-0.69797,-0.56717,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.239,0.977,-0.068,-2.563,1.587,0.793,95.367,-13.392,-129.309,-186,-206,127,31.3,31.3,0,44330.76,0.36414,0.24341,-0.69730,-0.56735,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.237,0.957,-0.062,-0.061,-0.671,1.038,95.262,-13.442,-129.331,-187,-205,126,31.3,31.3,0,44330.76,0.36450,0.24261,-0.69696,-0.56787,0,0,0,0
2020-05-13 21:00:00,WT4700000000,0.253,0.917,-0.081,0.854,-2.747,-0.366,95.273,-13.519,-129.518,-185,-206,127,31.3,31.3,0,44330.76,0.36398,0.24115,-0.69751,-0.56815,0,0,0,0
